PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,PEER8,PEER9,PEER10,PEER11,PEER12,PEER13,PEER14,PEER15,PEER16,PEER17,PEER18,PEER19,Donor
-0.13746123015880585,0.0823337510228157,0.11656434834003448,-0.037434279918670654,0.06319752335548401,0.013127191923558712,-0.13877549767494202,0.11632920056581497,-0.05648965761065483,0.05558730289340019,-0.16640429198741913,0.07206380367279053,-0.058926574885845184,0.06502487510442734,-0.02231234684586525,-0.002017473103478551,0.0031884757336229086,0.08527172356843948,0.02390197105705738,AM7327
0.014340893365442753,-0.0965709239244461,-0.1438790112733841,0.031148238107562065,-0.06813547760248184,-0.058218128979206085,-0.06013428047299385,-0.12194361537694931,-0.21493083238601685,0.12364759296178818,0.060263440012931824,-0.034131743013858795,-0.1396878957748413,0.015468975529074669,0.10647432506084442,0.08883827924728394,-0.09706410765647888,0.008107134141027927,0.06314271688461304,AM7328
0.0037904425989836454,-0.04226934164762497,-0.17691898345947266,0.005326925776898861,-0.04041808471083641,0.02194746769964695,-0.027903415262699127,-0.1636473536491394,-0.12865518033504486,0.04695755988359451,0.004770314320921898,0.1643758863210678,-0.15233923494815826,0.061621617525815964,0.05257214605808258,0.14269432425498962,-0.09379615634679794,9.380148258060217e-4,-0.010452494956552982,AM7329
-0.11365364491939545,0.09936106204986572,-0.002206185832619667,0.07945799082517624,-0.07931900769472122,-0.044914212077856064,-0.015718789771199226,0.07090497016906738,-0.16961389780044556,0.10642963647842407,-0.2256918102502823,-0.12905509769916534,-0.21629080176353455,0.04523516818881035,-0.11628130823373795,-0.020264238119125366,0.009132124483585358,-0.033727191388607025,-0.13118983805179596,AM7332
-0.1344103366136551,0.059066809713840485,0.07049346715211868,0.019865596666932106,-0.13889780640602112,0.007730310317128897,-0.24180114269256592,0.08716967701911926,0.0033940812572836876,0.0709754154086113,0.043850209563970566,-0.012821834534406662,-0.19789224863052368,0.028747625648975372,0.005725343711674213,0.06597151607275009,-0.07910896092653275,-0.009198601357638836,0.0029104086570441723,AM7333
-0.058230191469192505,-0.016379712149500847,-0.13531185686588287,-0.07914888113737106,-0.06968589127063751,0.03656638786196709,0.031342364847660065,-0.10474801808595657,0.006880967412143946,0.09519604593515396,-0.0391242653131485,0.08644740283489227,-0.14242549240589142,0.17192475497722626,-7.629739120602608e-4,0.1075940877199173,-0.05420106276869774,0.07036517560482025,-0.07054009288549423,AM7334
-0.0755118802189827,0.03179037570953369,-0.08709453791379929,-0.08093725144863129,-0.0471525713801384,0.09486394375562668,0.06862344592809677,0.00896887481212616,0.11168002337217331,-0.003196925623342395,2.009994932450354e-4,5.724825896322727e-4,-0.0021002665162086487,-0.02646358124911785,0.047290194779634476,0.06891221553087234,0.059143293648958206,0.08841361105442047,-0.10235429555177689,AM7336
-0.10837766528129578,0.02515445649623871,-0.018841225653886795,-0.024340592324733734,-0.05808406323194504,0.18971075117588043,0.019987285137176514,0.12534821033477783,0.156039297580719,-0.03944024443626404,0.051302336156368256,-0.12398696690797806,0.039576124399900436,-1.7424776160623878e-5,0.08157303929328918,-0.052080024033784866,-0.07514563202857971,0.034627821296453476,-0.018564634025096893,AM7337
-0.08392009884119034,0.07954446226358414,0.0017109859036281705,0.09838167577981949,-0.17443664371967316,-0.07956698536872864,0.019129948690533638,0.07628333568572998,0.02097148820757866,0.0466640442609787,0.04413609579205513,-0.10743584483861923,-0.06775934994220734,-0.17989259958267212,0.14593301713466644,-0.00866420567035675,0.03591734915971756,-0.07044659554958344,-0.08401086181402206,AM7343
-0.04847119003534317,1.744279870763421e-4,-0.10540976375341415,-0.14776727557182312,-0.07381334155797958,-0.031373679637908936,0.0132864685729146,-0.03725568950176239,0.0793452188372612,0.034617748111486435,-0.01673203520476818,0.0975828617811203,0.038220349699258804,-0.06993968784809113,-0.017850618809461594,0.015543944202363491,0.04242916405200958,0.0041839140467345715,-0.10321079939603806,AM7344
0.06859275698661804,0.029607480391860008,-0.15650931000709534,-0.11184599995613098,-0.04096197336912155,-0.16898272931575775,0.0896216630935669,-0.05650008097290993,-0.1506996899843216,0.02795029617846012,-0.057558175176382065,0.11400757730007172,-0.1741596907377243,-0.07839974015951157,0.1684461086988449,0.062277838587760925,0.10618676990270615,0.0011946336599066854,0.03682457283139229,AM7345
-0.04793556034564972,0.04599633067846298,-0.08633319288492203,0.003102432005107403,-0.14733241498470306,-0.005908497609198093,0.15592016279697418,0.019765697419643402,0.0019472303101792932,-0.045721959322690964,-0.013946104794740677,-0.08152590692043304,-0.028521234169602394,0.02471010759472847,0.1413109004497528,0.012177213095128536,0.01831565424799919,0.0029635760001838207,0.013946867547929287,AM7346
-0.06011921912431717,-0.005762109067291021,-0.1039697453379631,-0.1781022697687149,-0.007890474051237106,0.04298380762338638,-0.039438728243112564,-0.011745822615921497,0.06605567038059235,-0.0017777752364054322,-0.009699785150587559,0.15008990466594696,-0.017660558223724365,0.010391182266175747,-0.026524236425757408,-0.013226649723947048,-0.09397401660680771,-0.029419610276818275,-0.07403341680765152,AM7353
-0.08153136074542999,-0.04136185348033905,-0.09318724274635315,-0.13378317654132843,-0.08295658230781555,0.05370442941784859,-0.07251392304897308,-0.0569445975124836,0.08001850545406342,-0.07525336742401123,-0.006909220013767481,0.1552145630121231,0.049720946699380875,0.02822788804769516,-0.08428028225898743,-0.06749415397644043,-0.18487639725208282,-0.04341641068458557,9.86310187727213e-4,AM7354
0.049618303775787354,-0.04379446431994438,-0.11760365217924118,0.11495092511177063,0.22224409878253937,0.2214888632297516,-0.006486312951892614,0.034682709723711014,-0.015735287219285965,-0.028654366731643677,0.07510481774806976,0.1903788298368454,0.06099243089556694,0.05349276587367058,-0.09378187358379364,0.02962527796626091,-0.21849046647548676,-0.06176880747079849,0.10961825400590897,AM7356
0.047315385192632675,-0.016527077183127403,-0.08959648013114929,0.15227316319942474,0.4197239577770233,0.3507007956504822,0.11250564455986023,0.1571272313594818,0.0030668238177895546,0.177028089761734,-0.25563979148864746,-0.009775609709322453,-0.053122080862522125,-0.4222466051578522,0.09304487705230713,0.16742083430290222,-0.10421525686979294,-0.055497851222753525,0.05499112233519554,AM7359
-0.091205500066280365,-0.0456993542611599,-0.1313774138689041,-0.002461352152749896,-0.06508595496416092,0.06272174417972565,0.12000010162591934,-0.05518363043665886,0.050382886081933975,0.16266651451587677,-0.25243622064590454,-0.17650394141674042,0.048485878854990005,0.0354597270488739,-0.14898580312728882,0.0457492396235466,0.006310730241239071,0.047369614243507385,0.0019108623964712024,AM7361
