PEER1,PEER2,PEER3,PEER4,PEER5,PEER6,PEER7,Donor
-0.03771645948290825,-0.10244420170783997,-0.02014992944896221,-0.05364019796252251,-0.005802610889077187,-0.1738901287317276,-0.07023956626653671,AM7223
0.023336082696914673,-0.11138617992401123,-0.006371433846652508,0.06893947720527649,0.059356581419706345,0.07263702154159546,-0.028882835060358047,AM7224
0.021672489121556282,0.03554309904575348,0.08976186066865921,-0.10155655443668365,0.03258873522281647,-0.04414236173033714,0.07551600784063339,AM7226
0.03777239844202995,-0.09977385401725769,0.1287633627653122,0.1239418238401413,0.07865758240222931,-0.047557588666677475,-0.06860923022031784,AM7228
0.016897419467568398,0.0782017856836319,0.19129440188407898,-0.06526751071214676,0.02556031011044979,-0.08656810224056244,-0.005368166137486696,AM7229
0.10369717329740524,0.047259893268346786,0.16758382320404053,-0.09516584873199463,0.09683036059141159,-0.11353591084480286,-0.012606880627572536,AM7230
-0.008338871411979198,-0.05234628915786743,0.15108540654182434,0.14283113181591034,0.017691615968942642,-0.0297124981880188,-0.08951378613710403,AM7236
0.004144074395298958,0.024599434807896614,0.10953697562217712,-0.04119568318128586,-0.0018035182729363441,-0.05185766518115997,0.10168880969285965,AM7237
0.05778465047478676,0.07737234234809875,-0.04915998503565788,-0.03977799788117409,0.1310441792011261,-0.11884738504886627,-0.142461895942688,AM7241
0.08794616162776947,0.07691903412342072,-0.07873073220252991,-0.03042987547814846,0.12268102914094925,0.08769818395376205,-0.0900697261095047,AM7242
0.01869156025350094,-0.12370578199625015,0.0374579057097435,-0.007176502142101526,0.02020232006907463,0.17188458144664764,-0.004296022932976484,AM7243
0.06269609183073044,0.11279680579900742,0.05973914638161659,-0.07882094383239746,0.09011354297399521,0.07524383068084717,-0.056509725749492645,AM7255
0.08946241438388824,0.07321230322122574,-0.061262138187885284,0.01871313713490963,0.09334741532802582,0.10291776061058044,-0.040351446717977524,AM7256
-0.0548359677195549,-0.13350455462932587,-0.06761609017848969,-0.0748220831155777,0.034462954849004745,-0.03850146383047104,-0.05632698908448219,AM7260
0.0334971621632576,-0.08150658756494522,0.011605700477957726,0.07523339241743088,0.19452182948589325,0.21463894844055176,-0.052291180938482285,AM7261
0.005486880429089069,-0.06816072762012482,0.09516759216785431,-0.050170399248600006,-0.05374516174197197,-0.02199726365506649,-0.060927193611860275,AM7266
-0.015875691547989845,-0.07151959836483002,0.08106905966997147,-0.027060825377702713,-0.09922998398542404,-0.022529033944010735,-0.08054634183645248,AM7269
-0.008660474792122841,-0.12107629328966141,-0.00799520593136549,0.06728889048099518,0.038759808987379074,-0.02899276092648506,-0.0832604393362999,AM7270
0.04750358685851097,0.08553370088338852,0.12410440295934677,-0.05099598318338394,0.1766434609889984,-0.07369060069322586,0.01808277517557144,AM7272
0.004624359309673309,0.11037183552980423,0.1219928190112114,-0.04316004365682602,0.08423171192407608,0.06927695125341415,0.18282189965248108,AM7273
0.012245723977684975,-0.040241263806819916,0.06898386031389236,0.1534520834684372,0.09084119647741318,0.057748619467020035,-0.036688387393951416,AM7277
-0.020852921530604362,-0.08770699054002762,0.1652923971414566,0.11006437242031097,-0.05041038990020752,-0.034429557621479034,-0.09541460126638412,AM7278
-0.06607777625322342,-0.07685720920562744,0.037506602704524994,0.21384501457214355,0.070904441177845,0.0186455100774765,0.0844503864645958,AM7280
-0.09034806489944458,-0.05159563571214676,-0.02583497203886509,0.1689928025007248,0.15366697311401367,-0.07647804170846939,0.07495187968015671,AM7283
-0.07319169491529465,0.10556672513484955,0.1718646138906479,-0.0633828267455101,0.0031030343379825354,-0.03399735689163208,0.038417793810367584,AM7284
0.01613958366215229,0.14000223577022552,0.09631172567605972,0.11151669919490814,-0.0804828405380249,0.08591768890619278,-0.06800755113363266,AM7285
-0.004376936703920364,-0.09615087509155273,-0.0284988135099411,0.1486164629459381,0.23385918140411377,-0.07060229778289795,0.02443791925907135,AM7294
-0.013205068185925484,0.011167553253471851,0.12233185768127441,0.20352418720722198,0.015959415584802628,0.04648527875542641,0.1467331051826477,AM7295
-0.11030631512403488,-0.12316777557134628,0.03139261156320572,0.055738672614097595,-0.06754542887210846,0.012840471230447292,-0.015201508067548275,AM7302
-0.07133571803569794,0.004079040605574846,0.13966649770736694,-0.04873180761933327,-0.09838471561670303,-0.08419056236743927,0.031687743961811066,AM7303
-0.05037292093038559,0.06622910499572754,0.16285060346126556,-0.08265527337789536,-0.025023803114891052,0.01819843240082264,6.984227220527828e-4,AM7304
0.028150804340839386,-0.06282447278499603,0.040048953145742416,-0.1525794118642807,0.15579183399677277,0.003405572846531868,-0.024793803691864014,AM7312
-0.07740562409162521,-0.06554518640041351,-0.03200789913535118,0.19822004437446594,0.17866845428943634,-0.19308243691921234,0.08108026534318924,AM7313
-0.05953405052423477,-0.06149834021925926,0.011150593869388103,0.1906292736530304,0.092620350420475,0.19896067678928375,0.1673438549041748,AM7318
0.004538628738373518,0.1267097443342209,-0.07534980773925781,0.11673813313245773,-0.031497783958911896,0.08933889865875244,0.11179618537425995,AM7319
-0.026488348841667175,-0.11651301383972168,-0.07689672708511353,0.07371068745851517,0.30914968252182007,0.06934784352779388,0.024977950379252434,AM7320
-0.10814425349235535,-0.11739074438810349,-0.0875447690486908,0.11712571233510971,0.0911005511879921,0.07953011989593506,0.06396134942770004,AM7321
-0.04709354788064957,0.11738786101341248,0.013551897369325161,-0.08680400252342224,0.01660728082060814,0.176686629652977,-0.02995004504919052,AM7323
-0.04076613485813141,0.03871731460094452,0.08829158544540405,-0.03700956702232361,-0.09535599499940872,0.08035414665937424,0.1188599020242691,AM7325
-0.08575078845024109,0.04590132459998131,0.013942701742053032,-0.12249444425106049,0.11994668841362,-0.08031002432107925,0.14642733335494995,AM7327
-0.08019315451383591,0.13224251568317413,-0.0289313942193985,-0.03389308229088783,-0.07090526819229126,0.019211100414395332,-0.06515645235776901,AM7328
-0.03898266702890396,0.1216728463768959,-0.07199199497699738,0.0444725826382637,-0.11768903583288193,0.03528844937682152,-0.18986395001411438,AM7329
-0.09792857617139816,-0.06277696043252945,0.08513319492340088,0.07406343519687653,-0.07615585625171661,0.09440635144710541,0.01382721122354269,AM7332
-0.0817394107580185,0.12421299517154694,-0.1038910299539566,-0.022450482472777367,0.0316564217209816,0.03870667144656181,0.05261750519275665,AM7333
-0.004834424704313278,0.14697371423244476,-0.05514548718929291,0.08759497106075287,-0.09192220866680145,0.09135861694812775,-0.05801882594823837,AM7334
-0.10096503794193268,-0.06196517497301102,-0.07848094403743744,-0.11754675954580307,0.04569036141037941,-0.12027607858181,0.02507111057639122,AM7336
-0.09539998322725296,-0.01611514948308468,-0.1074451431632042,-0.15097250044345856,0.054881125688552856,-0.10614820569753647,0.10872936993837357,AM7337
-0.048245396465063095,0.13176250457763672,0.009814371354877949,-0.013847928494215012,0.012882293201982975,-0.06874264776706696,-0.024197394028306007,AM7343
-0.10409728437662125,0.005837881006300449,-0.06466969102621078,-0.13330964744091034,0.009470878168940544,-0.06582237780094147,0.10581033676862717,AM7344
-0.005194284953176975,-0.11800409853458405,0.0642509013414383,-0.051052168011665344,-0.11060386151075363,0.19744367897510529,-0.22504761815071106,AM7345
-0.04611165076494217,-0.06270124763250351,0.02992822602391243,0.09732792526483536,-0.018064532428979874,0.24499881267547607,-0.10469341278076172,AM7346
-0.018677396699786186,0.12062916159629822,-0.07934368401765823,-0.07434374839067459,0.07267981022596359,0.1730276346206665,-0.035984866321086884,AM7353
-0.10320954024791718,0.039530884474515915,-0.13495497405529022,-0.1387432962656021,0.06934446096420288,-0.009930557571351528,0.02999165654182434,AM7354
0.049384705722332,0.12106523662805557,0.061319541186094284,0.07146015763282776,-0.08584769815206528,-0.0951785296201706,-0.19942790269851685,AM7356
0.012064432725310326,-0.05213003605604172,0.24233543872833252,0.01986045204102993,-0.15336322784423828,-0.13015779852867126,-0.10805024206638336,AM7359
-0.09224291890859604,-0.02967478707432747,0.07213889807462692,-0.03171491622924805,-0.07576623558998108,0.017796723172068596,0.1701437085866928,AM7361
-0.1500185877084732,-0.09185869246721268,-0.07227456569671631,-0.06445009261369705,-0.02307613380253315,0.005474127363413572,0.045984718948602676,AM7362
-0.04599572718143463,0.09460783749818802,-0.08316945284605026,-0.07937528938055038,0.028652150183916092,0.03961600735783577,-0.1300199180841446,AM7365
-0.026903275400400162,-0.03260371834039688,0.00760517967864871,-0.13440866768360138,0.0027761468663811684,0.028743436560034752,0.05483119934797287,AM7372
-0.0014606040203943849,0.08123540878295898,-0.02457248792052269,0.16121697425842285,-0.16567550599575043,-0.011256523430347443,0.1749400943517685,AM7373
0.034739360213279724,0.1165524497628212,0.014692440629005432,0.12436926364898682,-0.040539320558309555,-0.005634621251374483,0.028905823826789856,AM7380
-0.01731346733868122,0.0829019844532013,-0.07347653061151505,0.06459672003984451,0.040547873824834824,-0.15081842243671417,-0.014677087776362896,AM7382
-0.06704100221395493,0.03929400071501732,0.04075342044234276,-0.04443495720624924,-0.11250519752502441,0.03412482514977455,0.16415412724018097,AM7383
-0.018362153321504593,0.04762973263859749,-0.1940074861049652,0.06743687391281128,-0.09193326532840729,-0.052733324468135834,-0.03335554897785187,AM7384
-0.002058094134554267,0.06333573907613754,-0.1276952475309372,0.10592300444841385,-0.15744204819202423,0.02998676337301731,0.09277109801769257,AM7385
-0.04169158637523651,-0.0022001962643116713,-0.00487752677872777,-0.1044565811753273,0.022015145048499107,0.1623387336730957,0.14294618368148804,AM7386
0.004960506688803434,0.1146206185221672,-0.07583874464035034,0.08171233534812927,-0.0887584239244461,-0.029204735532402992,-0.04722755402326584,AM7387
-0.007111439015716314,0.028369268402457237,-0.1560967117547989,0.09110980480909348,-0.14304375648498535,-0.10349562019109726,0.013521313667297363,AM7388
-0.02651701308786869,0.14580848813056946,0.07852175086736679,0.03363259509205818,-0.06129712238907814,-0.013150669634342194,-0.06642483919858932,AM7409
-0.08540921658277512,-0.06668736040592194,0.015550392679870129,-0.005459506995975971,-0.07665175944566727,-0.19800271093845367,0.01244125235825777,AM7416
-0.019388554617762566,0.04644317179918289,-0.09396342188119888,0.17423148453235626,-0.15178439021110535,-0.26729217171669006,0.08937247842550278,AM7419
-0.00845322571694851,0.05620818957686424,-0.10331567376852036,0.11185400933027267,-0.1324642300605774,0.02945774421095848,0.10829353332519531,AM7420
-0.006291262339800596,0.09167918562889099,-0.17163792252540588,0.02664240263402462,-0.03572317212820053,-0.047786667943000793,-0.14141444861888885,AM7426
-0.025576217100024223,0.14184829592704773,-0.03759532421827316,0.005412878002971411,-0.07401501387357712,0.07565225660800934,-0.047226645052433014,AM7427
-0.08930574357509613,-0.08200390636920929,0.040498990565538406,-0.02619062177836895,-0.10665570199489594,-0.010526277124881744,0.06695272773504257,AM7492
-0.015377500094473362,-0.11136031895875931,-0.0313764363527298,-0.05169114097952843,-0.1327885538339615,0.1457439810037613,0.025529198348522186,AM7493
-0.01410895399749279,-0.15674357116222382,-0.050270676612854004,-0.08703132718801498,-0.088267982006073,0.006194329354912043,-0.061963073909282684,AM7495
-0.017206931486725807,-0.18711674213409424,-0.1484173834323883,-0.09382887184619904,-0.03908960521221161,0.06843801587820053,-0.03590710833668709,AM7589
-0.020949946716427803,-0.040028151124715805,-0.03599970415234566,-0.17773880064487457,-0.07167369872331619,0.038005415350198746,0.09751275926828384,AM7591
-0.014354333281517029,-0.15521059930324554,-0.074181467294693,-2.2923847427591681e-4,-0.13345672190189362,-0.01951618865132332,-0.11224081367254257,AM7628
-0.010435537435114384,-0.1276908963918686,-0.027057887986302376,-0.1312987208366394,-0.12123004347085953,0.008208272978663445,-0.04397705942392349,AM7629
0.005349304527044296,-0.15961162745952606,-0.051179055124521255,-0.047100383788347244,-0.1147705465555191,0.1354932337999344,-0.06508150696754456,AM7633
-0.008236022666096687,-0.03245560824871063,-0.07227524369955063,-0.1895548701286316,-0.009941522032022476,-0.022335020825266838,0.1424819678068161,AM7634
