gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
ENSG00000214814,10.478717010503802,1.5797441233547782,0.20719144362281222,4.427225340326685e-15,9.096736644551845e-15,FER1L6,
ENSG00000214826,70.11105907636177,0.17734780542533216,0.07515190890534039,0.017721747160574366,0.02191640053096212,DDX12P,
ENSG00000214827,128.70885256526915,-0.5371063630031059,0.14266339319305746,1.029013509131742e-4,1.4625915907658988e-4,MTCP1,
ENSG00000214837,390.56147224741704,-0.12699202433884563,0.05207076996802295,0.014513648364958158,0.01808310031457111,LINC01347,
ENSG00000214842,7.175122960680728,-0.915702913293763,0.14469409864222996,1.2045382972699554e-10,2.170007924852744e-10,RAD51AP2,
ENSG00000214940,46.763240772249944,-0.16499709587163472,0.21509960619071028,0.42549728531589276,0.45787509141709026,NPIPA8,
ENSG00000214941,482.2968095073371,-0.5536576159217234,0.05201296251617951,1.362119349878687e-26,3.730023029836573e-26,ZSWIM7,
ENSG00000214944,1369.147377945757,-0.2516664255944405,0.0551966631837928,4.800833248940781e-6,7.239895585041649e-6,ARHGEF28,
ENSG00000214946,15.469299698348001,0.3711997414362822,0.15200264752060505,0.012068583270987787,0.015133197295086259,TBC1D26,
ENSG00000214954,35.93296906135394,0.006765741223389473,0.0882664527971318,0.9386474338531542,0.9450641783412824,LRRC69,
ENSG00000214960,139.45006024465926,0.16836106821018962,0.06704416410500706,0.011514409557486959,0.014458253902615605,CRPPA,
ENSG00000214967,599.6065806742612,0.06857539246005813,0.09979374827326873,0.4898242270944372,0.5217518086025857,NPIPA7,
ENSG00000215012,956.0634022782006,-0.16915393296314982,0.028368440171568067,2.403892788289619e-9,4.144941621482015e-9,RTL10,
ENSG00000215018,55.067099870350745,-1.0628429571206248,0.07207439147567285,9.664381635231893e-50,4.02708422553162e-49,COL28A1,
ENSG00000215021,3735.3686275807945,-0.23083358866836787,0.027878698934836736,1.1725111248401265e-16,2.523613900342862e-16,PHB2,
ENSG00000215030,2.626696057464976,-0.5398618829053152,0.43949148309588776,0.15285872501038356,0.17430652302263366,RPL13P12,
